"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3067870,NA,112.71,958,70,2.48,131,0,-313,-60.7,5.3,1.3,81,1.3,0,275.1,116.3,6.7,245.7,200.7,6.7,0,1.7,26,1,1,"SFROAK510",3,2,124,36,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"30","No","5-Low","Other","Other","Yes"
3067886,NA,40.34,421,50,0.25,0,0,19,-0.3,4,0,2.3,0,0.7,27,70,0.3,52,93.3,4,0,0,30,1,1,"NYCMAN917",4,2,75,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"30","No","5-Low","Other","Other","Unknown"
3067898,NA,98.63,530,47,0,52,0,-135,-59,4.7,0.3,14.3,0,0,110.6,57.7,24.7,103.7,62,5,0,0,28,3,2,"LAXMON323",2,2,811,60,50,"No","No","No","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"5","No",0,"30","No","1-Highest","Suburban","Retired","Yes"
3067930,NA,118.36,1671,75,2.97,101,0,208,50,6.3,0.7,135.7,4,1,346.9,38.3,10.7,355,191.3,7,0,7.3,30,2,2,"LAXVNY818",4,4,333,36,34,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",1,"60","No","5-Low","Suburban","Professional","No"
3067934,NA,71.75,161,30,0,62,20.2,229,44.7,0.7,1,9.3,0.3,0,29.5,6.3,0,34.7,13.3,1.7,0,0.3,26,2,1,"APCWAS202",1,1,776,34,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"7","No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3067966,NA,17.18,11,17,0,0,0.2,3,-0.2,0,0.7,1,0,0,3.2,1,0.7,5.3,0.7,0.7,0,0,26,2,2,"KCYKCM816",1,1,776,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","1-Highest","Other","Other","Unknown"
3067974,NA,37.66,106,30,0,0,0,-31,-2,5.3,2.7,5,0,0,9.3,8.3,1,24,17,8,0,0.3,26,1,1,"NEVLVS702",1,1,776,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3067998,NA,30.26,125,30,0,0,0,-18,-0.3,2.3,0,10.3,0,0.7,12,3.3,0,45,17.3,2.3,0,0,23,1,1,"NYCBRO917",1,1,714,36,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"4","No",0,"Unknown","No","1-Highest","Other","Other","No"
3068002,NA,76.79,696,76,0,0,0.7,60,-27.3,7,0,25.3,8,0,332.1,95.7,26.3,135.7,97,7,0,1.3,30,2,2,"APCFCH703",6,4,44,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"150","No","3-Good","Other","Other","Unknown"
3068014,NA,136.79,796,60,2.48,248,0,512,87.9,5,0.7,33.3,0,0.3,365.9,33.3,7,89.7,85.3,5.7,0,3.7,26,1,1,"LAXSMN310",3,3,93,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"10","No","1-Highest","Town","Other","Unknown"
3068074,NA,111.93,1166,106,0.25,10,0,-17,-26.6,10.7,8.7,126.3,11,0,15.2,10.7,0,375.3,121.7,19.3,0,0.7,30,2,2,"CHINBK847",3,2,26,30,28,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"150","No","1-Highest","Suburban","Other","Yes"
3068082,NA,29.99,68,30,0,0,0,10,0,4.7,0,13.7,0.3,0,7.3,3.3,2.3,16.7,12,4.7,0,0.3,26,1,1,"SFROAK510",1,1,776,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","1-Highest","Suburban","Other","Unknown"
3068086,NA,25.72,29,25,0,0,0.7,-20,-0.7,1,0,1.7,0,0,1.5,2,2.3,4.3,6,1,0,0,26,1,1,"APCFCH703",1,1,776,56,54,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3068106,NA,45,301,50,0,0,0,-4,0,1,3.3,27.3,1.7,0,3.1,0.3,0,58.3,11.7,4.3,0,0,25,2,1,"ATLALB912",1,1,775,60,0,"No","No","No","No","No","Known","No","No","No","No","No","Yes",1,1,"No","No",0,"4","No",0,"Unknown","Yes","1-Highest","Rural","Professional","No"
3068154,NA,36.59,111,30,0.5,15,0.9,-62,-5.6,1.3,2,10,0,0,17,8,3,27,26.7,3.3,0,0,25,1,1,"APCSIL301",1,1,775,46,50,"No","No","No","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3068206,NA,82.87,354,30,0.99,148,0,-52,-17.9,2.7,1,15.7,0,0,109.6,44.7,29,85.7,84,3.7,0,0.7,27,3,3,"HOUHOU281",4,4,40,54,54,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"130","No","3-Good","Suburban","Self","Yes"
3068238,NA,108.41,1306,77,0,0,4.8,-22,-28.1,26.3,4.3,89.3,0,0,325.9,34.3,11,346.3,160.3,30.7,0,0.3,27,1,1,"NYCBRO917",3,3,556,46,40,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",1,1,"No","No",0,"7","No",0,"30","Yes","1-Highest","Other","Crafts","Yes"
3068246,NA,19.99,43,20,0,0,0,-2,0,0,0.7,6,0,0,6.2,0.7,0,14.7,8.3,0.7,0,0,27,1,1,"MINMIN612",1,1,821,38,36,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","Yes",0,"Unknown","No","2-High","Suburban","Clerical","Yes"
3068262,NA,53.74,339,50,2.72,0,0,-60,2.8,10.7,1.3,42,0,1.7,3.1,6,0,92.7,20.7,12,0,0.3,23,1,1,"DENCOL719",3,3,179,38,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"10","No","1-Highest","Town","Other","Yes"
3068298,NA,51.77,1004,40,1.24,26,0,-160,-0.8,5,2.7,25.7,0,0,430.6,30.7,43,124,170.3,7.7,0,6.7,27,2,1,"DALFTW817",6,4,56,46,44,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"9","No",0,"200","No","1-Highest","Suburban","Other","Yes"
3068314,NA,35.48,524,45,0.5,0,0,32,-0.5,1,0,20.7,0,0.3,255.4,20.7,6.3,50.3,89.3,1,0,0.7,25,1,1,"APCFCH703",1,1,775,30,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","1-Highest","Suburban","Professional","No"
3068330,NA,156.65,816,50,1.24,272,13.9,12,8.3,17.3,2,109.7,3.3,0,205.3,0.3,2,336.3,101.7,19.7,0,1.3,27,1,1,"SFRSRO707",2,2,22,46,48,"Yes","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"Yes","No",0,"3","No",1,"30","No","5-Low","Other","Professional","Yes"
3068410,NA,100.44,1042,75,0.25,101,0,124,15.8,10.7,4,27.3,1.3,1,118,25.3,9.7,166.3,72,14.7,0,3.7,27,1,1,"ATLANE678",2,2,245,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",1,0,"No","Yes",0,"0","No",0,"80","Yes","4-Medium","Other","Other","Unknown"
3068426,NA,35.24,116,45,0.25,0,0,6,0.7,1.3,0,4.7,0,0,6.2,13.3,1.3,21.7,26.3,1.3,0,0,25,1,1,"NYCBRO917",3,2,584,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"60","No","1-Highest","Other","Other","Unknown"
3068526,NA,40.95,1067,45,0,8,0,375,-3,4.3,1,19.7,13.7,1,4.9,5,0.3,31,40.7,5.3,0,0,25,1,1,"LAXSMN310",2,1,774,28,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"7","No",0,"30","No","1-Highest","Suburban","Other","Unknown"
3068618,NA,52.53,206,50,0,0,2.5,10,-1.3,4,3.7,13.3,0,0,23,6,2.3,40,28.7,7.7,0,0.3,25,1,1,"OHISAN419",1,1,774,46,48,"Yes","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","1-Highest","Town","Other","Yes"
3068630,NA,32.29,54,40,0,4,0.9,-4,-2.3,1,0.3,2.3,0,0,1.6,5,0.3,7.3,7.3,2,0,0,25,1,1,"BOSMAN603",2,2,693,48,22,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"7","No",0,"30","No","1-Highest","Suburban","Professional","No"
3068674,NA,17.14,1,17,0,0,0,-1,-0.2,0,0,0,0,0,0,0,0,0.3,0,0,0,0,23,1,1,"APCFCH703",1,1,712,48,0,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","1-Highest","Other","Other","No"
3068682,NA,96.23,2,96,0,0,0,-2,8.7,0,0,0,0,0,0.4,0.3,0.3,0.7,0.7,0,0,0,27,1,1,"INDIND317",7,6,255,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"7","No",0,"60","No","3-Good","Town","Other","No"
3068702,NA,41.07,320,30,0,53,0,-10,-3.3,2,0.3,22.3,0,0,108.7,9,8,88.3,43.3,2.3,0,0.3,29,3,1,"MIAFTM941",2,2,125,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"30","No","1-Highest","Other","Other","No"
3068706,NA,19.99,9,20,0,0,0,-8,0,0,0.3,2,0,0,0,0,0,1.3,1.3,0.3,0,0,25,1,1,"MINSTP612",1,1,774,50,50,"No","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","1-Highest","Other","Crafts","No"
3068714,NA,16.99,0,17,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,27,2,2,"SFROAK510",1,1,819,34,86,"No","No","Yes","No","No","Known","Yes","Yes","Yes","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","1-Highest","Other","Other","Yes"
3068718,NA,60.52,354,52,1.49,0,5.7,10,-25,4,0,8,0,0,43.3,29,2.3,47.7,18.3,4,0,0,29,2,1,"NYCBRO917",2,2,661,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",2,"30","No","1-Highest","Other","Other","Unknown"
3068762,NA,24.1,34,17,0,20,0.2,-22,-7.1,0.7,0,0.7,0,0,5.7,0,0,10.7,3.3,0.7,0,0,29,1,1,"CHINBK847",1,1,880,40,40,"Yes","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","1-Highest","Town","Professional","Yes"
3068794,NA,53.39,667,35,0,40,0,-176,-18.3,18,0.3,39.7,0,0.3,292.6,10.7,2,141.3,132,18.3,0,0,25,1,1,"NYCBRO917",1,1,773,38,74,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","1-Highest","Other","Professional","No"
3068834,NA,38.98,92,30,0.25,0,0,40,-8,1.7,2.3,9.3,1.7,0.3,8.7,9.7,1,43.3,15.7,4,0,0,25,3,1,"DALDAL214",2,2,91,38,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"5","No",0,"30","No","1-Highest","Town","Professional","No"
3068850,NA,30.21,58,37,0,0,0.2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,"NYCBRO917",2,2,415,46,46,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",1,0,"No","No",0,"5","No",0,"30","Yes","3-Good","Other","Other","Yes"
3068854,NA,117.79,956,70,0.99,67,37,-149,71,25,3,20,2,0.3,150.2,43.7,13,114,59.3,28.3,0,1,23,3,2,"APCFCH703",2,2,452,52,52,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"4","No",0,"30","No","3-Good","Town","Other","Unknown"
3068862,NA,29.99,74,30,0,0,0,-26,0,3.7,0,2,0,0,19.4,5.3,1.7,18,8.7,3.7,0,0,27,1,1,"PHXPHX602",1,1,819,46,44,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","1-Highest","Town","Other","Yes"
3068870,NA,74.02,1074,51,0,13,0,145,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,"SANSAN210",2,2,26,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"30","No","5-Low","Other","Other","Unknown"
3068874,NA,23.74,143,40,0,0,0,-73,6.2,2.3,0,12,0,0,3.2,4.3,0,14.7,26.3,2.3,0,0.3,29,1,1,"HOUHOU281",3,2,215,58,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"130","No","3-Good","Suburban","Clerical","No"
3068878,NA,143.62,1098,71,0.25,200,8,-586,-93.6,4.7,5.7,33,0.7,0.3,571.3,24.3,1,123.3,88,10.3,0,1.7,23,1,1,"DALDAL214",2,2,173,38,30,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"30","No","1-Highest","Other","Other","Yes"
3068894,NA,61.67,603,40,2.23,51,0,-131,-20.7,9.3,11.7,26,1,0,150.1,21.3,30.7,109,82,21,0,0.7,27,1,1,"SANAUS512",1,1,819,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,"1","No",0,"Unknown","No","5-Low","Other","Other","No"
3068902,NA,45.37,845,45,0,9,0,267,2.1,4.7,0.7,45,0.3,0,227.6,74.3,31.3,136.7,255,5.3,0,7,23,1,1,"SFROAK510",3,3,203,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"40","No","6-VeryLow","Suburban","Other","No"
3068930,NA,85.31,269,27,0.25,157,0,-269,-18.8,4,0,2,0.7,0,8.7,0.3,0,41.7,8.3,4,0,0,25,1,1,"NYCBRO917",1,1,773,40,48,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","1-Highest","Other","Other","Yes"
3068954,NA,50.25,432,50,0.25,0,0,48,-0.2,3,4.3,38.7,0,1,129.7,0.7,2,105.7,78,7.3,0,0,25,1,1,"OHICAN330",1,1,773,58,0,"No","No","No","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","3-Good","Other","Other","No"
3069046,NA,58.42,268,70,0,5,0,126,-0.4,3,3,36.7,1.3,0,32.8,21.3,4.7,67.3,32.7,6,0,0,23,2,2,"KCYTOP913",1,1,710,52,50,"Yes","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"8","No",0,"Unknown","No","1-Highest","Other","Professional","Yes"
3069066,NA,40.19,287,33,0,31,0,-108,-5.2,8.7,2,67.3,3,0.7,73,38.3,12,103.3,50.7,10.7,0,0,29,3,1,"NYCMAN917",3,2,662,62,0,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",1,1,"No","No",0,"9","No",0,"10","Yes","1-Highest","Suburban","Other","Yes"
3069090,NA,29.99,33,30,0,0,0,-15,0,0,0,0.3,0,0,0,0,0,2.7,0.3,0,0,0,29,3,1,"CHIRCK815",1,1,879,64,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",0,"7","No",0,"Unknown","No","3-Good","Suburban","Retired","No"
3069166,NA,75.19,376,50,1.24,72,0,-376,-25.2,15.7,14,21,0.3,0.7,66.2,20.3,2.3,149.7,66.3,30,0,0.7,23,1,1,"CHICHI312",2,2,533,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"80","No","6-VeryLow","Other","Other","Unknown"
3069170,NA,73.54,336,70,0.25,34,0,-107,-10.3,1.3,16.7,15.7,0,0.3,88.5,21.7,12.3,91.3,47.7,18,0,0.7,25,2,2,"NCRGRB757",1,1,772,30,0,"No","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",1,"5","No",0,"Unknown","No","1-Highest","Other","Professional","No"
3069202,NA,21.18,12,20,0,2,0.3,-2,-1.2,0.3,0,1.3,0,0,0.7,0.3,1,3,0,0.3,0,0,27,2,1,"NEVOCN760",1,1,818,44,42,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",1,0,"No","No",1,"6","No",0,"Unknown","Yes","4-Medium","Suburban","Professional","Yes"
3069206,NA,43.49,242,45,0.74,0,0,-29,0.2,7,0.7,15.7,0,0.3,22.9,20.7,3.3,110.7,9.3,7.7,0,0.3,25,2,2,"NEVSDG619",1,1,772,52,52,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","1-Highest","Suburban","Professional","No"
3069226,NA,56.08,289,30,0,63,0.5,-75,-22.5,17,2.7,45.3,2.3,0,50.3,5,2.7,139.3,26.3,19.7,0,0,29,1,1,"NYCBRO917",3,2,15,48,0,"No","No","No","No","No","Unknown","No","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"30","No","1-Highest","Other","Other","No"
3069238,NA,49.99,756,60,0,0,0,170,0,4,0,26.3,11,0.3,76.6,11.3,1,84.3,48,4,0,0,25,1,1,"DETDET313",5,2,336,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",1,"30","No","4-Medium","Other","Other","Unknown"
3069270,NA,14.88,968,0,1.98,26,0,NA,NA,4,2.7,16.7,11.3,0,455.7,39.3,0,90.7,101.3,6.7,0,4.7,29,3,2,"LAXONT909",2,2,388,28,24,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"30","No","5-Low","Suburban","Other","No"
3069326,NA,56.64,430,35,1.49,46,0,35,-6.1,8.3,0,16.3,2.7,0.7,29.3,9,0.7,54,39.3,8.3,0,0,27,1,1,"NYCMAN917",1,1,817,34,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"Unknown","No","1-Highest","Other","Other","No"
3069330,NA,30.27,74,30,0,0,0,-68,-0.3,4,2,5.3,0,0,0.1,0.7,0,3,4.7,6,0,0,23,1,1,"KCYKCM816",3,3,706,62,70,"No","No","Yes","No","No","Unknown","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",1,"10","No","1-Highest","Rural","Other","Yes"
3069342,NA,75.46,644,50,0.5,81,0,-18,-11,6.7,8,15.7,4.7,0.7,182.9,18,1,91,91,14.7,0,1,25,1,1,"LAXALB626",4,2,346,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"30","No","4-Medium","Other","Other","Unknown"
3069378,NA,51.35,373,50,0,0,1.3,-51,-1.3,0.7,3.7,17,3,0,35.1,2,0.3,30,33.7,4.3,0,0,27,1,1,"HOUHOU281",1,1,817,66,66,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","1-Highest","Suburban","Other","Unknown"
3069382,NA,82.95,591,75,4.7,0,0,2,-1.7,4.3,2,24.3,0.3,0,92.6,14.3,2.3,98.3,49.7,6.3,0,2.7,27,1,1,"DALDAL214",2,2,141,38,36,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"80","No","1-Highest","Other","Other","No"
3069386,NA,108.03,1668,85,3.96,88,0.1,-203,-20.9,6.3,13.3,90,3,0.3,398.4,53.7,28,458.7,113.7,19.7,0,14.7,23,1,1,"STLSTL314",5,4,288,36,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",1,"80","No","1-Highest","Other","Other","No"
3069446,NA,30.26,96,30,0,0,0,36,-0.3,1,0,1.3,1.7,0,0.2,3.3,0,7.7,7,1,0,0,23,1,1,"APCSIL301",3,3,320,58,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"10","No","1-Highest","Suburban","Other","Yes"
3069450,NA,36.18,270,40,6.19,0,0,-1,4.7,2.3,3.7,20,0,0.3,15.3,6,2.3,47.3,23.7,6,0,0,27,2,2,"OHICLE216",3,3,75,52,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"80","No","1-Highest","Other","Professional","No"
3069454,NA,34.11,282,30,1.24,10,0.5,-9,-4.6,2,14.7,12,0,0,14.8,17,2.7,55,38,16.7,0,0.3,23,1,1,"NCRGRB757",2,2,148,26,22,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"3","No",0,"30","No","1-Highest","Town","Professional","Yes"
3069462,NA,52.8,73,52,0,0,0,20,-17.8,1,1.3,8,0,0,15.4,0.3,0.3,3,19.3,2.3,0.3,0,23,1,1,"SANMCA210",2,1,73,40,42,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"1","No",0,"30","No","3-Good","Other","Other","Yes"
3069530,NA,59.81,842,10,0,199,0,326,43.9,3.3,7.7,18.3,2.3,0,532.4,29,73.3,106.3,57.7,11,0,0.7,25,2,2,"NMXELP915",3,1,480,44,24,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"30","No","3-Good","Other","Other","Unknown"
3069578,NA,37.39,167,35,0,3,0,94,-1.1,1.7,0,2,0,0,67.6,4,3,18.7,21.7,1.7,0,0,27,1,1,"NMXELP915",3,2,717,46,48,"No","No","Yes","Yes","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"6","No",0,"80","No","1-Highest","Other","Professional","Yes"
3069590,NA,30.69,108,30,0,2,0,5,-0.7,1,0,7,4.7,0,0,0,0,13.3,20,1,0,0,29,1,1,"SFRSFR415",1,1,878,72,68,"No","No","No","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","1-Highest","Town","Professional","Yes"
3069630,NA,75.25,549,50,0,62,0,79,-14.8,11.7,3.7,41.7,4,0.7,141,11.7,3.3,126,78.7,15.3,0,1,25,1,1,"APCWAS202",4,4,153,58,54,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"130","No","1-Highest","Other","Professional","No"
3069634,NA,30.26,21,30,0,0,0,-10,-0.3,1,0.7,2,0,0,0.4,2.7,0,4,6.3,1.7,0,0,23,1,1,"NYCBRO917",2,1,707,62,62,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"30","No","1-Highest","Other","Professional","Yes"
3069638,NA,36.55,176,30,0,19,0,53,8.1,3,1.3,8.3,2.7,0,47.1,7.7,1.3,36.3,40.7,4.3,0,0,25,1,1,"FLNGAN352",4,3,151,64,56,"Yes","Yes","Yes","Yes","Yes","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","Yes",0,"9","No",0,"60","No","1-Highest","Town","Retired","Yes"
3069678,NA,128.26,768,45,2.23,209,0,-414,-80.4,1,8.7,85,1.7,0,178.4,31.3,85,198.3,167.3,9.7,0,6.3,23,1,1,"SANMCA210",4,4,96,52,52,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"200","No","4-Medium","Town","Other","Yes"
3069734,NA,17.54,274,10,2.23,3,4.6,70,10.8,9.7,0,14.7,0,0,22.4,8,1.7,41.3,15,9.7,0,0,29,2,2,"NYCNEW908",1,1,877,32,66,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"4","No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3069778,NA,54.26,741,60,2.72,1,0.8,-55,0.6,6,0,29,0,0.3,303.4,73.3,30.7,136,171,6,0,4.7,23,3,1,"NNYROC716",4,3,361,54,54,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"30","No","1-Highest","Suburban","Professional","Yes"
3069810,NA,29.99,29,30,0,0,0,71,0,0.7,0,1,0,0,0,0.3,0,7.3,1,0.7,0,0,25,1,1,"LAXMON323",1,1,770,38,38,"No","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","1-Highest","Other","Crafts","No"
3069842,NA,33.72,184,45,0,0,0,122,0.2,1,0.7,6.7,0,0,38,6.7,7.7,37.3,9,1.7,0,0.3,23,1,1,"FLNCLR813",1,1,708,34,30,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","1-Highest","Other","Other","Yes"
3069886,NA,19.99,6,20,0,0,0,-1,0,0,0,0.3,0,0,0,0.7,0,2,3.3,0,0,0,27,1,1,"CHICHI773",1,1,815,50,52,"Yes","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Suburban","Retired","Yes"
3069894,NA,34.76,98,30,0.5,9,1.1,3,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,"HARNOR203",2,2,453,44,44,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"9","No",0,"60","No","1-Highest","Suburban","Self","Yes"
3069926,NA,20.74,116,20,0.74,0,0,-48,0.2,1.7,3.7,7,0,0,0.9,8,0,33,3.3,5.3,0,0,27,2,2,"NCRCRY919",1,1,815,40,40,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"6","No",0,"Unknown","No","1-Highest","Other","Professional","Yes"
